ID,fakenews1,fakenews2,fakenews3,fnsce_press,fnsce_politician,fnsce_citizen,fnsce_enemy,fnsce_ngo,fnsce_mag,fnsce_tv,fnsce_internet,fnsce_mobile,fnsce_nbr,fndt_gov,fndt_con,fndt_dem,fndt_pln,fndt_press,fn_self,fn_other,fncheck_friend,fncheck_book,fncheck_expert,fncheck_factcheck,fnrespond1,fnrespond_2,fnrespond_3,fnrespond_4,fn_edu,v_o_1,v_o_2,v_o_3,v_o_4,v_o_5,v_o_6,fc,fc_usage,fc_power,tfc,tfc_power,fnresponsibility_src,fnresponsibility_press,fnresponsibility_official,fnresponsibility_platform,fnresponsibility_citizen,fnlaws,fn_gov,fn_tech,party,pan,city,sex,age,edu,job,job_other,incomelevel,classlevel,monthincome_self,monthincome_family,father,father_other,mother,mother_other,partner,partner_other,carlis,motorlis,CDC,vaccines,@2024president,dppscore,kmtscore,tppscore,nppscore,tspscore,pfpscore,npscore,tsaiscore,laiscore,chuscore,houscore,koscore,usascore,chinascore,taiwanese,chinese,ethic,sovereignty,cultrue,fakenews_indicator
VEFOHLI,1,1,3,2,1,1,1,2,1,2,2,2,1,0,0,0,0,0,3,3,1,1,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,0,6.0,0,4,1,2,2,11,12,3.0,2.0,9,1,3,5,7,5,6,3,0,0,1,3,3.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,3,0,1,4,3,4
CADANRM,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,3,1,0,0,0,0,1,0,1.0,2.0,0,,2,2,2,2,2,2,1,0,6.0,3,1,0,3,2,5,12,7.0,7.0,7,6,7,5,7,5,8,3,0,0,1,3,0.0,7.0,5.0,2.0,4.0,3.0,2.0,1.0,7.0,3.0,2.0,1.0,1.0,7.0,3.0,2,1,1,3,2,4
LLYSKCG,1,1,2,2,3,1,3,2,1,2,3,2,1,0,1,0,0,0,2,3,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,2,2,2,1,0,6.0,2,11,1,2,3,0,12,8.0,8.0,0,0,7,5,6,5,7,3,0,0,1,3,3.0,1.0,1.0,8.0,8.0,2.0,4.0,1.0,1.0,4.0,1.0,8.0,9.0,8.0,1.0,3,0,0,4,1,3
TPMLRFD,1,2,3,2,2,1,2,1,1,1,2,1,0,1,1,2,0,0,2,2,0,0,0,1,1,1,0,1,3,1,1,1,0,0,0,1,2.0,2.0,1,2.0,3,3,3,3,3,3,0,0,6.0,1,11,0,6,3,8,12,3.0,6.0,6,8,7,5,7,5,2,3,0,0,0,3,1.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,8.0,7.0,3.0,2,0,0,3,3,1
CTGFCNG,1,2,2,2,2,1,1,1,2,2,2,1,1,0,0,0,0,0,2,2,1,1,1,1,1,1,1,0,3,0,1,1,0,0,0,0,,1.0,0,,2,2,2,1,1,1,1,1,2.0,1,7,1,2,2,3,1,4.0,5.0,8,1,7,5,7,5,6,3,0,0,0,1,1.0,1.0,3.0,7.0,5.0,2.0,2.0,2.0,1.0,6.0,2.0,3.0,8.0,6.0,3.0,2,1,0,4,2,4
CLXFUXU,0,1,3,3,3,1,2,1,1,2,2,2,1,2,1,1,0,0,1,3,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,0,,1.0,0,,3,3,3,2,2,3,0,0,5.0,2,7,1,6,2,10,12,7.0,7.0,9,3,7,5,7,5,6,3,0,0,1,0,0.0,8.0,4.0,7.0,4.0,1.0,1.0,1.0,9.0,8.0,6.0,7.0,8.0,7.0,2.0,3,1,1,4,2,4
MAZEQEZ,1,2,3,3,2,3,3,2,2,3,3,3,3,0,0,0,0,0,1,3,1,1,0,1,1,1,0,0,3,1,1,1,0,0,0,1,2.0,2.0,1,2.0,3,3,3,2,2,2,0,0,6.0,2,2,0,4,3,2,12,4.0,7.0,8,8,7,5,7,5,6,3,0,0,0,3,7.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,7.0,7.0,1.0,1.0,4.0,5.0,1.0,2,0,0,4,2,3
ZHGBZEA,1,1,3,2,3,1,2,1,1,2,3,2,1,0,1,0,0,0,2,2,1,0,1,0,1,0,0,0,3,1,1,1,0,0,0,0,,2.0,0,,3,3,3,3,2,2,0,0,6.0,1,1,0,1,2,3,11,2.0,3.0,6,2,0,5,0,5,6,3,0,0,1,2,3.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,2,1,0,3,1,2
VTSVBQX,1,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,0,0,1,2,1,0,0,1,1,1,0,0,2,1,0,1,0,0,0,1,1.0,1.0,1,2.0,2,2,2,2,2,2,1,0,5.0,2,2,1,6,2,3,12,5.0,4.0,8,10,7,5,7,5,5,3,0,0,1,3,4.0,8.0,1.0,3.0,5.0,5.0,3.0,1.0,8.0,8.0,5.0,7.0,7.0,10.0,1.0,2,1,0,4,2,2
MPEWEZG,1,1,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1.0,2.0,1,2.0,2,2,2,2,2,3,0,0,6.0,1,11,0,4,2,5,12,5.0,5.0,7,10,7,5,5,5,7,3,0,0,1,2,2.0,5.0,5.0,5.0,1.0,1.0,3.0,4.0,5.0,5.0,6.0,9.0,8.0,5.0,2.0,2,1,0,3,1,4
OGRPFWN,1,2,3,3,3,3,3,2,3,3,3,3,2,1,0,0,0,0,2,3,1,1,1,1,1,1,1,0,3,1,1,1,0,0,0,1,2.0,2.0,1,2.0,3,3,3,2,2,3,0,0,1.0,2,14,0,3,3,1,12,6.0,5.0,9,2,7,5,7,5,8,3,0,0,1,3,8.0,5.0,1.0,1.0,2.0,8.0,1.0,1.0,8.0,4.0,1.0,2.0,1.0,5.0,2.0,2,0,1,4,3,4
TEFCHUR,1,1,2,3,3,1,1,2,1,3,3,2,1,0,0,1,0,0,2,2,1,0,0,0,1,1,0,0,3,1,1,1,0,0,0,1,1.0,2.0,0,,3,3,2,1,2,2,1,1,5.0,2,2,0,2,2,3,12,3.0,4.0,6,8,7,5,7,5,6,3,0,0,0,3,1.0,7.0,3.0,5.0,5.0,4.0,3.0,5.0,8.0,6.0,3.0,6.0,7.0,4.0,3.0,2,0,1,4,2,1
FFLAXXR,1,2,2,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2.0,2.0,1,2.0,2,2,2,2,2,2,0,0,6.0,3,6,0,1,3,0,12,6.0,6.0,6,8,3,5,7,5,6,3,0,0,0,2,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3,2,0,4,2,0
ODGBSOV,1,2,3,3,3,1,2,2,3,3,3,2,2,0,1,0,0,0,1,3,1,0,1,0,1,0,0,0,2,1,1,0,0,1,0,1,,1.0,1,0.0,3,3,3,2,2,2,1,1,2.0,2,5,0,3,2,5,12,1.0,7.0,7,2,7,5,7,5,8,3,0,0,0,2,1.0,1.0,1.0,8.0,9.0,1.0,1.0,1.0,1.0,7.0,5.0,8.0,10.0,3.0,1.0,3,0,1,4,1,2
TTBOIOR,1,2,3,2,3,1,3,2,3,3,3,3,2,1,0,1,0,0,1,3,1,1,1,1,1,1,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,2,3,0,0,5.0,3,3,1,6,4,8,12,6.0,5.0,8,9,7,5,7,5,8,3,0,0,0,3,4.0,7.0,1.0,1.0,6.0,8.0,3.0,1.0,9.0,8.0,2.0,5.0,1.0,7.0,3.0,3,0,1,4,1,4
YLVNDTH,1,1,2,2,2,2,2,2,1,2,3,3,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,,2.0,1,2.0,3,3,3,2,1,2,1,0,6.0,2,20,0,8,4,5,12,3.0,5.0,6,6,6,5,6,5,5,3,1,0,1,2,3.0,7.0,4.0,4.0,8.0,6.0,4.0,3.0,7.0,6.0,4.0,5.0,5.0,6.0,3.0,2,1,0,4,2,1
OQPROOQ,1,2,3,2,1,1,2,2,2,2,2,1,1,0,0,0,0,0,3,3,1,1,1,1,1,1,1,0,3,1,1,1,1,0,0,1,2.0,2.0,0,,3,3,3,3,2,3,0,0,6.0,2,10,1,3,2,9,12,5.0,6.0,8,9,7,5,7,5,8,3,0,0,1,1,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0,2.0,8.0,7.0,7.0,1.0,3,1,1,4,1,4
RHELEMU,1,2,2,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,0,1,2,1,1,0,0,0,1,0,2.0,1.0,1,2.0,2,3,3,2,2,2,1,0,0.0,1,10,1,2,2,8,12,6.0,2.0,8,10,7,5,7,5,6,3,0,0,0,1,1.0,2.0,7.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,9.0,2.0,2.0,2,1,1,4,2,4
TJCZXNB,1,1,3,1,1,1,3,2,1,1,3,3,1,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,2,2,2,0,0,6.0,2,8,1,4,2,1,12,7.0,7.0,10,10,7,5,7,5,6,3,0,0,0,3,3.0,7.0,5.0,6.0,6.0,5.0,4.0,4.0,8.0,8.0,8.0,8.0,7.0,7.0,1.0,3,0,1,4,2,2
TALEXNI,1,2,3,2,2,1,3,2,2,1,2,3,1,0,0,0,0,0,2,2,1,1,1,0,1,1,0,0,3,1,1,1,0,0,1,1,1.0,2.0,1,2.0,2,2,3,2,3,2,0,0,5.0,2,3,0,9,2,5,12,6.0,7.0,6,9,7,5,7,5,8,3,1,0,1,1,4.0,8.0,3.0,2.0,3.0,2.0,1.0,1.0,9.0,8.0,6.0,5.0,4.0,8.0,2.0,2,1,1,4,2,3
DOBHVFW,1,2,2,3,2,1,1,1,3,3,3,1,2,0,0,0,0,0,2,3,1,1,1,1,1,0,0,0,3,1,1,1,0,1,0,1,2.0,2.0,1,2.0,3,3,2,3,2,1,1,1,6.0,2,2,1,4,4,10,12,9.0,7.0,10,2,7,5,7,5,6,3,0,0,1,3,0.0,7.0,9.0,9.0,8.0,7.0,9.0,8.0,7.0,7.0,7.0,9.0,8.0,8.0,7.0,2,1,0,2,2,4
QAFASLL,1,1,3,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,3,1,0,1,1,1,1,0,0,3,0,1,1,1,1,0,1,1.0,2.0,0,,3,3,3,3,2,3,0,0,6.0,2,3,0,1,2,6,12,5.0,5.0,6,8,7,5,7,5,6,3,0,0,1,2,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0,1,4,1,3
ZTREKGP,1,2,2,2,2,2,1,1,0,2,3,3,1,1,0,1,0,0,2,3,1,1,1,1,1,0,0,0,3,0,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,2,2,3,1,0,6.0,2,20,0,1,2,2,12,3.0,4.0,6,1,7,5,7,5,8,3,0,0,1,3,7.0,6.0,2.0,6.0,6.0,3.0,2.0,4.0,7.0,7.0,3.0,4.0,7.0,10.0,2.0,2,1,0,4,2,4
YTDFFZW,1,1,3,1,1,1,2,1,1,1,2,1,0,1,1,1,1,0,1,2,1,0,1,1,1,0,0,0,3,1,1,1,0,0,0,0,,2.0,0,,3,3,3,3,3,3,0,0,6.0,2,11,1,4,2,6,12,4.0,4.0,6,6,7,5,7,5,6,3,0,0,1,3,1.0,5.0,1.0,5.0,3.0,1.0,5.0,1.0,6.0,6.0,5.0,6.0,7.0,8.0,1.0,3,1,0,4,2,3
SDYQZDD,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,0,3,0,1,0,1,1,0,1,2.0,2.0,1,2.0,3,2,3,2,3,2,1,1,0.0,1,20,0,5,4,2,12,6.0,6.0,6,0,4,5,7,5,7,3,1,0,0,3,2.0,4.0,7.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,7.0,10.0,5.0,5.0,4.0,3,1,0,4,2,4
TNXHITG,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,2.0,1.0,0,,2,2,2,2,2,2,0,0,5.0,3,14,0,8,0,8,12,3.0,4.0,6,3,6,5,6,5,7,3,0,0,1,3,2.0,3.0,2.0,4.0,5.0,6.0,7.0,8.0,5.0,7.0,5.0,7.0,5.0,4.0,2.0,2,1,1,4,2,0
YDXTJMJ,1,2,3,2,2,1,1,1,2,2,3,3,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,3,1,1,1,0,1,0,1,,1.0,0,,3,3,3,3,3,3,0,0,0.0,1,10,1,4,2,6,12,5.0,3.0,8,10,7,5,7,5,8,3,0,0,0,2,9.0,1.0,8.0,5.0,1.0,1.0,4.0,5.0,1.0,1.0,6.0,8.0,7.0,4.0,4.0,3,3,0,3,2,4
WAREZMQ,0,1,3,3,3,1,2,3,1,2,3,3,3,0,0,0,0,0,2,3,1,1,1,1,0,0,0,1,3,1,0,0,0,0,0,0,,1.0,0,,3,3,3,3,3,3,0,0,6.0,2,3,1,2,2,4,12,1.0,1.0,6,9,7,5,7,5,6,3,0,0,0,2,,5.0,4.0,5.0,4.0,3.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,5.0,2,1,0,3,2,4
EUPEXXV,1,1,2,1,1,1,2,1,1,1,2,3,1,0,1,1,0,0,2,2,1,1,1,1,1,0,0,0,3,0,1,1,0,0,0,1,1.0,1.0,1,1.0,3,3,3,3,2,2,1,1,6.0,3,2,0,2,2,0,12,6.0,6.0,8,3,6,5,6,5,8,3,0,0,0,3,1.0,3.0,3.0,7.0,6.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,5.0,8.0,2.0,2,1,1,3,2,4
YPTUUPC,1,1,3,3,3,1,1,2,2,2,3,1,1,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,0,,3,3,2,2,2,2,0,0,6.0,1,3,1,1,2,4,12,1.0,1.0,7,7,7,5,7,5,6,3,0,0,0,2,1.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,2,2,0,3,2,1
WJJRRND,1,1,2,2,1,1,1,0,1,1,2,2,0,0,1,1,0,0,2,2,1,0,1,1,1,0,0,0,2,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,0,6.0,2,1,1,4,2,2,12,5.0,5.0,8,9,7,5,7,5,8,3,0,0,0,4,4.0,6.0,3.0,5.0,4.0,5.0,3.0,1.0,7.0,8.0,6.0,8.0,7.0,7.0,3.0,2,1,0,4,2,3
CKCIXGR,1,1,2,2,2,1,1,1,1,2,3,2,1,0,0,0,0,0,3,2,1,1,1,0,1,1,0,0,3,1,1,1,0,0,0,1,,2.0,0,,3,3,3,3,2,3,0,0,6.0,2,3,0,0,2,3,3,3.0,6.0,7,1,7,5,7,5,6,3,1,0,1,3,7.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,2.0,2.0,5.0,6.0,1.0,3,0,1,4,1,3
RCHBJGH,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,0,1,1,0,1,0,0,0,2,1,1,1,0,0,1,1,1.0,2.0,1,2.0,3,3,3,3,2,2,0,0,6.0,2,3,0,0,2,8,12,5.0,5.0,8,1,7,5,7,5,6,3,0,0,1,2,3.0,7.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,2,1,1,4,2,2
TICPPFU,0,1,2,2,1,2,3,1,3,2,3,2,1,1,0,1,0,0,1,2,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,1,,1.0,1,2.0,3,3,3,2,2,2,0,0,6.0,1,2,0,4,3,2,12,3.0,2.0,7,7,0,5,0,5,6,3,1,1,1,2,3.0,5.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,2,1,0,3,2,4
PIXIDJK,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,2.0,2.0,1,2.0,0,0,0,0,0,3,0,0,6.0,2,20,1,4,3,10,12,10.0,10.0,2,5,7,5,7,5,8,3,0,0,0,3,9.0,5.0,5.0,6.0,6.0,5.0,7.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,3,3,0,4,3,4
XGWAIBD,1,1,2,2,3,1,2,2,2,3,2,2,2,0,1,1,0,0,2,3,1,1,1,1,1,1,1,0,3,0,1,1,0,0,0,1,2.0,2.0,1,2.0,3,2,2,3,2,2,1,1,5.0,2,2,1,0,2,0,12,6.0,6.0,6,1,0,5,0,5,6,3,0,0,0,4,1.0,5.0,1.0,5.0,4.0,4.0,1.0,4.0,6.0,4.0,1.0,1.0,5.0,7.0,1.0,3,1,1,4,2,4
XCHVQFM,1,2,2,1,1,1,2,2,1,2,2,2,1,0,0,0,0,0,2,2,1,1,1,1,0,0,1,0,3,1,0,0,1,1,1,0,,0.0,0,,3,3,3,3,3,3,0,1,2.0,0,10,0,3,2,5,12,1.0,1.0,7,7,7,5,7,5,8,3,0,0,1,3,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,7.0,10.0,8.0,4.0,1.0,2,0,0,4,2,4
ZSBTYWY,1,2,3,2,2,1,2,1,1,2,3,2,1,0,0,0,0,0,2,3,1,1,1,0,1,1,0,0,3,1,1,1,0,0,0,1,,2.0,1,2.0,3,3,3,3,2,3,0,0,6.0,1,14,0,7,2,0,12,6.0,6.0,9,3,7,5,7,5,8,3,0,0,1,3,2.0,1.0,5.0,2.0,1.0,1.0,6.0,6.0,2.0,3.0,5.0,7.0,4.0,4.0,2.0,2,2,0,2,2,3
GZFQAKD,1,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,2,3,1,1,1,1,1,1,1,1,3,1,1,0,0,0,0,1,3.0,2.0,1,1.0,3,3,3,3,3,3,1,1,5.0,3,13,1,2,2,6,12,1.0,1.0,6,6,7,5,6,5,5,3,0,0,0,4,1.0,1.0,5.0,10.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,9.0,10.0,8.0,7.0,3,2,0,3,2,4
CCXBFKO,0,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1.0,1.0,0,,3,2,2,3,2,2,1,0,5.0,3,9,0,5,3,5,12,8.0,8.0,6,10,6,5,6,5,7,3,0,0,0,3,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,8.0,7.0,2,2,0,4,2,1
YUXZBCL,1,1,2,2,2,1,1,1,1,2,2,1,1,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0,2,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,2,2,2,3,0,0,6.0,2,3,0,7,0,8,12,4.0,4.0,6,9,7,5,0,5,7,3,1,0,1,2,1.0,2.0,1.0,7.0,5.0,1.0,1.0,1.0,3.0,4.0,2.0,8.0,8.0,8.0,1.0,3,0,0,4,1,2
YOWPNJY,1,1,2,2,2,1,2,1,2,2,3,2,1,0,0,0,0,0,2,2,1,1,1,0,1,0,0,0,2,0,1,1,0,0,0,0,,2.0,1,2.0,3,3,3,3,2,2,0,0,6.0,1,10,1,3,3,6,12,7.0,7.0,9,10,6,5,7,5,6,3,0,0,0,3,3.0,5.0,5.0,6.0,4.0,3.0,4.0,3.0,6.0,7.0,6.0,8.0,7.0,8.0,5.0,2,1,0,3,2,3
DPGHFHU,1,1,2,1,2,1,1,1,1,1,2,2,1,0,1,0,0,0,2,2,1,1,0,1,1,1,0,0,2,1,1,1,0,0,0,1,2.0,2.0,1,2.0,2,2,2,2,2,2,0,0,5.0,2,2,1,4,3,8,12,5.0,5.0,9,2,7,5,7,5,8,3,0,0,0,3,2.0,5.0,7.0,4.0,5.0,3.0,3.0,3.0,6.0,7.0,7.0,9.0,7.0,5.0,5.0,2,2,1,4,2,3
CYJEFHW,1,1,2,2,3,1,2,2,2,1,2,2,1,2,1,1,0,0,2,2,1,1,0,0,1,0,0,1,2,0,1,1,0,1,0,1,,2.0,0,,3,3,3,2,2,2,0,0,6.0,1,1,0,4,2,8,12,4.0,3.0,6,9,7,5,7,5,6,3,0,0,1,3,,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,2,2,0,0,3,2
LCYDHPE,1,2,3,1,2,3,3,0,1,1,3,3,2,2,1,1,1,0,1,3,1,1,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,0,6.0,2,20,0,7,4,13,12,1.0,1.0,6,8,7,5,7,5,8,3,1,0,1,0,4.0,7.0,1.0,1.0,7.0,9.0,1.0,1.0,6.0,8.0,1.0,2.0,1.0,8.0,1.0,3,0,0,4,2,4
WIFJJHA,1,1,2,1,1,1,2,1,2,1,2,2,1,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,2,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,1,1,6.0,2,11,1,6,3,0,12,5.0,5.0,8,10,5,5,7,5,8,3,0,0,1,3,1.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,5.0,5.0,3.0,2,1,0,3,2,4
QHCAOKD,1,2,3,2,2,1,1,1,1,2,2,2,1,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,1,1.0,1.0,0,,3,3,3,3,2,2,0,0,0.0,0,14,0,8,4,5,12,1.0,1.0,7,6,7,5,7,5,5,3,1,0,1,2,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,3,3,0,4,3,1
PORZFBC,1,1,2,2,2,2,2,2,2,3,3,2,2,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,3,0,1,1,0,0,0,1,1.0,2.0,1,,3,3,3,3,2,3,0,0,6.0,2,12,0,2,2,0,12,6.0,6.0,9,5,7,5,7,5,8,3,0,0,0,3,4.0,6.0,1.0,7.0,8.0,6.0,1.0,1.0,6.0,6.0,1.0,2.0,6.0,5.0,1.0,2,0,1,4,1,1
FZIPSRF,1,2,2,3,2,1,3,1,2,1,3,2,2,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,3,1,1,1,0,0,1,1,1.0,2.0,1,2.0,2,3,3,2,2,2,0,0,6.0,1,11,0,7,4,5,12,7.0,6.0,8,6,7,5,7,5,8,3,0,0,1,3,2.0,6.0,5.0,3.0,3.0,2.0,3.0,2.0,6.0,5.0,6.0,7.0,4.0,6.0,2.0,2,1,1,4,2,4
RMWKVMH,1,1,2,2,2,3,3,1,2,3,2,2,3,0,1,2,0,0,0,3,1,1,1,1,1,0,0,0,3,0,1,1,0,0,0,1,1.0,2.0,0,,3,3,3,2,2,3,1,1,6.0,2,11,0,2,2,14,12,6.0,7.0,10,0,7,5,7,5,6,3,0,0,0,1,7.0,7.0,1.0,5.0,6.0,6.0,2.0,2.0,7.0,6.0,3.0,5.0,5.0,7.0,1.0,3,0,1,4,2,4
CLLIRXD,1,2,3,1,1,2,2,2,1,2,3,2,2,1,0,0,0,0,2,3,1,1,0,1,1,1,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,2,2,2,0,0,6.0,2,11,1,9,2,3,12,5.0,5.0,8,9,7,5,7,5,8,3,0,0,0,0,2.0,6.0,5.0,5.0,5.0,6.0,4.0,3.0,6.0,5.0,4.0,6.0,4.0,8.0,3.0,3,1,0,4,2,3
OZARROK,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,0,0,2,1,1,0,0,1,0,1,1.0,2.0,1,2.0,2,2,2,2,1,2,0,0,6.0,1,1,1,6,4,3,12,7.0,6.0,10,0,7,5,7,5,8,3,0,1,0,3,1.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,6.0,5.0,2,2,0,3,2,4
YLIJRUI,1,2,3,3,2,1,2,1,1,1,3,3,2,0,0,0,0,0,2,3,1,1,1,0,0,0,0,1,3,1,1,1,0,0,0,1,1.0,2.0,0,,3,3,3,3,3,3,0,0,5.0,2,11,0,4,2,0,12,6.0,6.0,10,3,7,5,7,5,8,3,0,0,0,1,1.0,5.0,2.0,7.0,4.0,6.0,1.0,1.0,9.0,10.0,8.0,10.0,10.0,10.0,8.0,2,1,0,4,2,3
IPXVXHO,1,1,3,2,2,2,2,2,1,1,2,2,2,0,1,1,0,0,2,3,1,1,1,1,1,1,1,1,3,1,0,1,0,1,0,0,,2.0,0,,3,3,3,2,2,3,0,0,6.0,2,14,1,3,2,2,12,6.0,6.0,6,0,7,5,5,5,6,3,0,0,1,3,2.0,5.0,5.0,2.0,4.0,1.0,4.0,2.0,6.0,6.0,1.0,9.0,6.0,7.0,1.0,3,0,0,3,3,4
PENPRIK,1,2,3,2,2,3,2,2,1,2,3,3,1,1,1,0,0,0,2,3,1,0,1,1,1,1,0,0,3,1,1,1,0,1,1,1,1.0,1.0,1,1.0,3,3,3,2,2,3,0,0,6.0,1,2,0,3,2,2,12,4.0,4.0,6,2,2,2,2,3,6,3,0,1,1,2,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,3.0,1.0,2,1,0,4,2,3
ABQUHDZ,1,1,3,2,1,1,1,1,1,1,2,2,1,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,3,1,0,0,0,0,0,1,2.0,1.0,1,1.0,2,2,2,2,1,3,0,0,6.0,2,3,1,4,3,9,12,5.0,5.0,6,9,7,5,7,5,8,3,0,0,1,3,3.0,6.0,3.0,4.0,5.0,6.0,3.0,2.0,7.0,7.0,5.0,6.0,5.0,7.0,4.0,2,1,0,3,2,4
HDVTLWF,1,1,2,1,2,1,2,2,1,2,2,2,1,0,1,0,0,0,1,2,1,1,1,1,1,0,0,0,3,1,1,1,0,1,0,1,1.0,2.0,1,2.0,3,2,3,2,2,1,1,1,6.0,1,1,1,4,2,9,12,5.0,5.0,6,9,7,5,7,5,8,3,0,0,0,2,3.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,1,1,0,3,2,4
LCTPFVD,1,2,3,2,2,1,3,1,3,3,3,2,1,0,0,0,0,0,2,3,1,1,1,1,1,1,1,0,3,1,1,1,0,0,0,1,2.0,2.0,1,2.0,3,3,3,2,2,2,0,0,6.0,2,20,1,4,2,0,12,5.0,4.0,8,10,7,5,7,5,8,3,0,0,0,3,,7.0,6.0,5.0,7.0,7.0,6.0,1.0,7.0,6.0,6.0,6.0,5.0,7.0,5.0,2,1,0,4,2,4
