ID,fakenews1,fakenews2,fakenews3,fnsce_press,fnsce_politician,fnsce_citizen,fnsce_enemy,fnsce_ngo,fnsce_mag,fnsce_tv,fnsce_internet,fnsce_mobile,fnsce_nbr,fndt_gov,fndt_con,fndt_dem,fndt_pln,fndt_press,fn_self,fn_other,fncheck_friend,fncheck_book,fncheck_expert,fncheck_factcheck,fnrespond1,fnrespond_2,fnrespond_3,fnrespond_4,fn_edu,v_o_1,v_o_2,v_o_3,v_o_4,v_o_5,v_o_6,fc,fc_usage,fc_power,tfc,tfc_power,fnresponsibility_src,fnresponsibility_press,fnresponsibility_official,fnresponsibility_platform,fnresponsibility_citizen,fnlaws,fn_gov,fn_tech,party,pan,city,sex,age,edu,job,job_other,incomelevel,classlevel,monthincome_self,monthincome_family,father,father_other,mother,mother_other,partner,partner_other,carlis,motorlis,CDC,vaccines,@2024president,dppscore,kmtscore,tppscore,nppscore,tspscore,pfpscore,npscore,tsaiscore,laiscore,chuscore,houscore,koscore,usascore,chinascore,taiwanese,chinese,ethic,sovereignty,cultrue,fakenews_indicator
CCXBFKO,0,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1.0,1.0,0,,3,2,2,3,2,2,1,0,5.0,3,9,0,5,3,5,12,8.0,8.0,6,10,6,5,6,5,7,3,0,0,0,3,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,8.0,7.0,2,2,0,4,2,6.0
YUXZBCL,1,1,2,2,2,1,1,1,1,2,2,1,1,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0,2,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,2,2,2,3,0,0,6.0,2,3,0,7,0,8,12,4.0,4.0,6,9,7,5,0,5,7,3,1,0,1,2,1.0,2.0,1.0,7.0,5.0,1.0,1.0,1.0,3.0,4.0,2.0,8.0,8.0,8.0,1.0,3,0,0,4,1,6.0
YOWPNJY,1,1,2,2,2,1,2,1,2,2,3,2,1,0,0,0,0,0,2,2,1,1,1,0,1,0,0,0,2,0,1,1,0,0,0,0,,2.0,1,2.0,3,3,3,3,2,2,0,0,6.0,1,10,1,3,3,6,12,7.0,7.0,9,10,6,5,7,5,6,3,0,0,0,3,3.0,5.0,5.0,6.0,4.0,3.0,4.0,3.0,6.0,7.0,6.0,8.0,7.0,8.0,5.0,2,1,0,3,2,
DPGHFHU,1,1,2,1,2,1,1,1,1,1,2,2,1,0,1,0,0,0,2,2,1,1,0,1,1,1,0,0,2,1,1,1,0,0,0,1,2.0,2.0,1,2.0,2,2,2,2,2,2,0,0,5.0,2,2,1,4,3,8,12,5.0,5.0,9,2,7,5,7,5,8,3,0,0,0,3,2.0,5.0,7.0,4.0,5.0,3.0,3.0,3.0,6.0,7.0,7.0,9.0,7.0,5.0,5.0,2,2,1,4,2,9.0
CYJEFHW,1,1,2,2,3,1,2,2,2,1,2,2,1,2,1,1,0,0,2,2,1,1,0,0,1,0,0,1,2,0,1,1,0,1,0,1,,2.0,0,,3,3,3,2,2,2,0,0,6.0,1,1,0,4,2,8,12,4.0,3.0,6,9,7,5,7,5,6,3,0,0,1,3,,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,2,2,0,0,3,
LCYDHPE,1,2,3,1,2,3,3,0,1,1,3,3,2,2,1,1,1,0,1,3,1,1,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,0,6.0,2,20,0,7,4,13,12,1.0,1.0,6,8,7,5,7,5,8,3,1,0,1,0,4.0,7.0,1.0,1.0,7.0,9.0,1.0,1.0,6.0,8.0,1.0,2.0,1.0,8.0,1.0,3,0,0,4,2,8.0
WIFJJHA,1,1,2,1,1,1,2,1,2,1,2,2,1,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,2,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,1,1,6.0,2,11,1,6,3,0,12,5.0,5.0,8,10,5,5,7,5,8,3,0,0,1,3,1.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,5.0,5.0,3.0,2,1,0,3,2,9.0
QHCAOKD,1,2,3,2,2,1,1,1,1,2,2,2,1,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,1,1.0,1.0,0,,3,3,3,3,2,2,0,0,0.0,0,14,0,8,4,5,12,1.0,1.0,7,6,7,5,7,5,5,3,1,0,1,2,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,3,3,0,4,3,3.0
PORZFBC,1,1,2,2,2,2,2,2,2,3,3,2,2,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,3,0,1,1,0,0,0,1,1.0,2.0,1,,3,3,3,3,2,3,0,0,6.0,2,12,0,2,2,0,12,6.0,6.0,9,5,7,5,7,5,8,3,0,0,0,3,4.0,6.0,1.0,7.0,8.0,6.0,1.0,1.0,6.0,6.0,1.0,2.0,6.0,5.0,1.0,2,0,1,4,1,5.0
FZIPSRF,1,2,2,3,2,1,3,1,2,1,3,2,2,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,3,1,1,1,0,0,1,1,1.0,2.0,1,2.0,2,3,3,2,2,2,0,0,6.0,1,11,0,7,4,5,12,7.0,6.0,8,6,7,5,7,5,8,3,0,0,1,3,2.0,6.0,5.0,3.0,3.0,2.0,3.0,2.0,6.0,5.0,6.0,7.0,4.0,6.0,2.0,2,1,1,4,2,9.0
RMWKVMH,1,1,2,2,2,3,3,1,2,3,2,2,3,0,1,2,0,0,0,3,1,1,1,1,1,0,0,0,3,0,1,1,0,0,0,1,1.0,2.0,0,,3,3,3,2,2,3,1,1,6.0,2,11,0,2,2,14,12,6.0,7.0,10,0,7,5,7,5,6,3,0,0,0,1,7.0,7.0,1.0,5.0,6.0,6.0,2.0,2.0,7.0,6.0,3.0,5.0,5.0,7.0,1.0,3,0,1,4,2,7.0
CLLIRXD,1,2,3,1,1,2,2,2,1,2,3,2,2,1,0,0,0,0,2,3,1,1,0,1,1,1,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,2,2,2,0,0,6.0,2,11,1,9,2,3,12,5.0,5.0,8,9,7,5,7,5,8,3,0,0,0,0,2.0,6.0,5.0,5.0,5.0,6.0,4.0,3.0,6.0,5.0,4.0,6.0,4.0,8.0,3.0,3,1,0,4,2,8.0
OZARROK,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,0,0,2,1,1,0,0,1,0,1,1.0,2.0,1,2.0,2,2,2,2,1,2,0,0,6.0,1,1,1,6,4,3,12,7.0,6.0,10,0,7,5,7,5,8,3,0,1,0,3,1.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,6.0,5.0,2,2,0,3,2,9.0
YLIJRUI,1,2,3,3,2,1,2,1,1,1,3,3,2,0,0,0,0,0,2,3,1,1,1,0,0,0,0,1,3,1,1,1,0,0,0,1,1.0,2.0,0,,3,3,3,3,3,3,0,0,5.0,2,11,0,4,2,0,12,6.0,6.0,10,3,7,5,7,5,8,3,0,0,0,1,1.0,5.0,2.0,7.0,4.0,6.0,1.0,1.0,9.0,10.0,8.0,10.0,10.0,10.0,8.0,2,1,0,4,2,6.0
IPXVXHO,1,1,3,2,2,2,2,2,1,1,2,2,2,0,1,1,0,0,2,3,1,1,1,1,1,1,1,1,3,1,0,1,0,1,0,0,,2.0,0,,3,3,3,2,2,3,0,0,6.0,2,14,1,3,2,2,12,6.0,6.0,6,0,7,5,5,5,6,3,0,0,1,3,2.0,5.0,5.0,2.0,4.0,1.0,4.0,2.0,6.0,6.0,1.0,9.0,6.0,7.0,1.0,3,0,0,3,3,
PENPRIK,1,2,3,2,2,3,2,2,1,2,3,3,1,1,1,0,0,0,2,3,1,0,1,1,1,1,0,0,3,1,1,1,0,1,1,1,1.0,1.0,1,1.0,3,3,3,2,2,3,0,0,6.0,1,2,0,3,2,2,12,4.0,4.0,6,2,2,2,2,3,6,3,0,1,1,2,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,3.0,1.0,2,1,0,4,2,8.0
ABQUHDZ,1,1,3,2,1,1,1,1,1,1,2,2,1,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,3,1,0,0,0,0,0,1,2.0,1.0,1,1.0,2,2,2,2,1,3,0,0,6.0,2,3,1,4,3,9,12,5.0,5.0,6,9,7,5,7,5,8,3,0,0,1,3,3.0,6.0,3.0,4.0,5.0,6.0,3.0,2.0,7.0,7.0,5.0,6.0,5.0,7.0,4.0,2,1,0,3,2,10.0
HDVTLWF,1,1,2,1,2,1,2,2,1,2,2,2,1,0,1,0,0,0,1,2,1,1,1,1,1,0,0,0,3,1,1,1,0,1,0,1,1.0,2.0,1,2.0,3,2,3,2,2,1,1,1,6.0,1,1,1,4,2,9,12,5.0,5.0,6,9,7,5,7,5,8,3,0,0,0,2,3.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,1,1,0,3,2,8.0
LCTPFVD,1,2,3,2,2,1,3,1,3,3,3,2,1,0,0,0,0,0,2,3,1,1,1,1,1,1,1,0,3,1,1,1,0,0,0,1,2.0,2.0,1,2.0,3,3,3,2,2,2,0,0,6.0,2,20,1,4,2,0,12,5.0,4.0,8,10,7,5,7,5,8,3,0,0,0,3,,7.0,6.0,5.0,7.0,7.0,6.0,1.0,7.0,6.0,6.0,6.0,5.0,7.0,5.0,2,1,0,4,2,11.0
FTIOOMU,1,2,3,2,2,1,2,2,1,2,2,2,1,0,0,0,0,0,2,3,1,1,1,1,1,1,0,0,3,1,1,1,0,0,0,1,1.0,,0,,3,3,3,2,2,2,1,0,6.0,2,3,0,5,2,0,12,4.0,5.0,8,0,7,5,4,5,8,3,0,0,0,3,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2,1,0,4,2,8.0
ALIWWDU,1,1,2,2,2,1,2,1,1,1,2,3,2,2,1,2,0,0,1,2,0,1,0,0,1,1,0,0,3,0,1,1,0,0,0,1,1.0,2.0,0,,2,2,2,2,2,2,1,1,6.0,1,12,0,1,2,2,12,6.0,7.0,8,10,6,5,6,5,6,3,1,0,0,2,3.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,6.0,5.0,7.0,4.0,6.0,3,2,1,4,2,5.0
XFPUCZB,1,1,3,3,3,2,3,1,3,3,3,3,2,1,1,2,0,0,2,2,1,1,1,1,1,1,1,0,3,1,1,1,0,0,0,1,2.0,2.0,1,2.0,3,3,2,3,2,3,0,0,5.0,3,3,1,1,2,4,12,1.0,2.0,7,7,0,5,0,5,0,3,1,0,1,4,4.0,9.0,1.0,1.0,1.0,7.0,1.0,1.0,10.0,8.0,1.0,1.0,1.0,10.0,1.0,3,0,1,4,0,11.0
BGCSAKE,1,1,2,2,2,1,1,1,1,1,2,2,1,0,0,0,0,0,2,3,1,0,1,0,1,0,0,0,3,1,1,1,0,1,0,1,,2.0,1,2.0,3,3,3,3,3,3,0,0,6.0,2,10,0,2,2,2,12,7.0,5.0,6,9,7,5,7,5,6,3,0,0,1,3,4.0,7.0,1.0,5.0,2.0,2.0,2.0,1.0,7.0,7.0,5.0,8.0,5.0,6.0,2.0,2,1,1,4,1,
DPYRDUW,1,2,2,2,2,1,3,1,2,2,3,3,1,0,1,1,0,0,2,2,1,0,1,1,1,1,1,0,3,1,1,1,0,0,1,1,1.0,2.0,1,2.0,3,3,3,3,2,2,0,0,6.0,2,2,1,4,3,0,12,6.0,6.0,9,0,7,5,7,5,8,3,0,0,0,2,8.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,4.0,6.0,1.0,2,0,1,4,2,9.0
KOHQBKD,1,1,2,1,2,1,2,2,3,2,3,1,1,0,0,0,0,0,2,3,0,1,1,1,1,1,0,0,3,1,1,1,0,0,0,1,2.0,2.0,1,2.0,3,3,3,3,2,3,0,0,6.0,1,14,1,5,2,10,12,6.0,6.0,8,10,7,5,7,5,5,3,0,0,0,3,2.0,4.0,6.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,7.0,7.0,6.0,3.0,3.0,3,1,0,3,2,9.0
WPVLFNG,1,1,3,2,2,2,3,1,2,3,3,3,2,1,0,1,0,0,1,2,1,0,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,1.0,3,3,3,3,3,3,0,0,5.0,3,11,0,1,2,4,12,2.0,2.0,6,9,0,5,0,5,6,3,1,1,0,3,8.0,8.0,1.0,1.0,3.0,6.0,1.0,1.0,9.0,5.0,1.0,1.0,1.0,8.0,1.0,3,0,1,4,2,7.0
QVKJYKC,1,1,2,2,2,1,1,1,1,1,2,2,2,1,0,1,0,0,2,3,1,1,0,1,1,1,0,0,3,1,0,1,1,0,0,1,1.0,2.0,1,2.0,2,3,3,2,2,3,0,0,6.0,2,11,0,2,3,2,12,5.0,5.0,6,4,7,5,7,5,6,3,0,1,1,3,2.0,7.0,3.0,9.0,6.0,7.0,2.0,3.0,7.0,8.0,4.0,8.0,9.0,6.0,2.0,3,1,0,4,1,8.0
FKLCLRN,1,2,3,3,3,1,3,3,2,3,3,3,1,0,1,0,0,0,2,3,1,1,1,1,1,1,0,0,3,1,1,1,0,0,0,1,,1.0,1,2.0,3,3,3,3,3,3,0,0,0.0,0,16,1,1,4,12,12,4.0,6.0,6,10,7,5,7,5,6,3,0,0,1,3,1.0,3.0,5.0,9.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,7.0,10.0,7.0,3.0,2,0,0,3,1,
XOSUSLM,1,2,2,3,1,2,2,1,2,1,0,2,2,1,0,2,0,2,2,2,1,1,1,1,1,1,1,1,2,0,1,1,1,0,0,1,2.0,2.0,1,2.0,2,2,2,2,2,2,0,0,4.0,2,2,0,7,4,8,12,6.0,4.0,8,9,7,5,7,5,8,3,0,0,0,3,1.0,6.0,4.0,4.0,8.0,4.0,2.0,3.0,8.0,6.0,6.0,4.0,9.0,7.0,2.0,3,1,1,4,3,12.0
GGEJAGN,1,2,3,3,3,2,3,3,3,3,3,2,2,1,0,0,0,0,0,3,1,1,1,1,1,1,1,0,3,1,1,0,0,0,0,1,2.0,2.0,1,,3,3,3,2,3,3,0,0,5.0,3,11,1,2,3,2,12,7.0,6.0,8,1,7,5,7,5,5,3,0,0,0,3,4.0,10.0,1.0,1.0,3.0,10.0,5.0,3.0,10.0,9.0,2.0,5.0,1.0,10.0,1.0,3,0,1,4,2,11.0
TPLJYFB,1,2,3,2,2,2,3,1,1,1,2,2,1,0,0,1,0,0,2,3,1,1,0,1,1,1,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,0,6.0,2,3,0,1,2,0,12,3.0,2.0,6,10,7,5,7,5,6,3,0,0,0,3,2.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,10.0,1.0,3,0,1,4,1,8.0
XCIMSSS,1,1,2,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,1,3,1,1,1,0,1,0,0,1,3,0,1,1,0,0,0,1,3.0,2.0,0,,2,3,3,3,3,3,0,0,5.0,2,14,0,3,2,5,12,1.0,1.0,7,6,7,5,6,5,7,3,0,0,0,2,8.0,8.0,2.0,3.0,4.0,2.0,1.0,2.0,7.0,9.0,8.0,9.0,9.0,8.0,5.0,3,1,0,4,2,9.0
UXOHTQV,1,1,2,1,2,1,0,1,1,1,2,2,3,0,0,0,0,2,2,2,1,1,0,1,1,1,0,0,3,1,1,1,1,1,1,1,1.0,2.0,0,,3,3,3,3,2,2,0,0,0.0,1,20,0,5,2,2,12,7.0,8.0,6,0,7,5,7,5,5,3,1,0,0,1,2.0,1.0,10.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,9.0,10.0,6.0,8.0,4.0,2,2,0,3,2,7.0
FTKKFAK,1,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,2,1,0,0,0,1,1,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,0,5.0,2,20,1,3,2,9,12,5.0,5.0,8,2,7,5,7,5,8,3,0,0,1,2,4.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,6.0,6.0,5.0,5.0,2,1,1,4,2,11.0
PMQUKWL,1,2,2,2,3,1,2,1,2,2,3,3,2,1,0,0,0,0,1,3,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,1,2.0,2.0,1,2.0,3,3,3,2,2,2,1,1,4.0,2,1,0,6,2,5,12,7.0,9.0,6,0,5,5,7,5,8,3,0,0,0,3,3.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,3.0,8.0,3.0,5.0,5.0,5.0,3.0,2,1,0,3,1,12.0
DCIOEZQ,1,2,2,2,3,3,1,2,3,3,3,3,2,0,0,1,0,0,2,3,1,1,1,1,1,1,1,1,3,1,0,0,0,1,0,1,1.0,1.0,1,2.0,3,3,3,3,3,2,0,0,6.0,1,1,0,5,2,2,12,2.0,4.0,6,10,7,5,7,5,8,3,0,0,1,2,3.0,1.0,6.0,5.0,2.0,1.0,8.0,3.0,1.0,1.0,4.0,6.0,7.0,7.0,5.0,2,2,0,3,2,11.0
EILQZVW,1,1,2,1,1,2,2,2,3,2,3,2,1,1,1,1,1,1,0,2,1,1,1,1,1,0,1,0,3,0,0,1,1,0,0,1,2.0,,1,,3,3,3,3,3,3,0,0,6.0,2,6,1,2,4,6,12,5.0,7.0,8,8,7,5,7,5,8,3,0,0,0,3,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,0,1,4,1,10.0
QYGXANJ,1,2,2,2,2,2,1,2,1,3,3,2,2,0,0,1,0,0,1,2,1,0,1,1,1,1,0,1,2,0,1,1,0,1,0,1,2.0,2.0,1,2.0,0,1,0,0,0,2,0,0,4.0,2,2,0,6,4,0,12,6.0,6.0,8,0,7,5,7,5,8,3,0,0,0,3,1.0,4.0,2.0,6.0,5.0,1.0,3.0,1.0,7.0,5.0,3.0,6.0,8.0,4.0,1.0,3,0,1,4,2,10.0
BIZFSDH,0,1,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,0,2,2,1,1,1,0,1,1,1,0,2,1,1,0,1,1,0,0,1.0,2.0,0,,2,2,2,2,2,2,0,0,5.0,3,9,0,5,3,6,12,7.0,7.0,6,9,6,5,6,5,7,3,0,0,0,3,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,7.0,2,2,1,4,2,7.0
CZOVELW,1,1,3,2,2,1,3,1,1,2,3,3,1,0,1,0,0,0,2,3,1,1,1,1,1,1,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,,1,3,2,2,1,2,0,1,6.0,2,1,1,1,2,0,12,5.0,8.0,8,1,6,5,7,5,6,3,0,0,0,3,1.0,5.0,5.0,7.0,6.0,5.0,3.0,3.0,4.0,6.0,5.0,6.0,8.0,5.0,5.0,3,1,0,3,3,9.0
IIGCGOE,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,0,0,0,1,1,0,0,0,3,1,1,0,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,0,6.0,2,20,0,1,2,0,12,5.0,5.0,6,0,7,5,7,5,6,3,0,0,1,2,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2,0,1,3,2,5.0
QNKMMZE,1,1,1,2,2,1,2,1,1,1,1,3,2,1,0,0,1,0,2,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1.0,2.0,0,,2,2,2,2,2,2,0,0,5.0,2,10,0,4,2,2,12,7.0,7.0,1,2,7,5,7,5,8,3,0,0,0,3,1.0,7.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,8.0,5.0,2,1,1,4,1,8.0
OAPOHTI,1,1,2,2,2,3,3,1,2,1,3,3,2,1,1,2,1,1,1,2,1,1,1,1,1,1,0,1,2,0,1,1,1,0,0,1,1.0,2.0,1,2.0,2,2,3,2,2,2,0,0,6.0,2,10,0,3,2,1,12,7.0,6.0,9,1,7,5,7,5,8,3,0,0,0,3,1.0,6.0,3.0,7.0,6.0,3.0,2.0,1.0,6.0,5.0,5.0,7.0,7.0,7.0,3.0,3,0,1,4,2,10.0
SZZFTZN,1,2,2,2,2,1,3,2,1,2,3,2,1,1,1,1,0,0,2,3,1,1,1,1,1,0,0,0,3,1,1,0,0,0,0,1,1.0,2.0,1,2.0,2,3,3,2,2,2,0,1,6.0,2,2,0,0,2,3,3,1.0,6.0,7,0,7,5,4,5,6,3,1,1,1,3,4.0,7.0,3.0,4.0,5.0,4.0,2.0,1.0,8.0,8.0,5.0,6.0,4.0,8.0,3.0,3,0,1,4,2,8.0
JIKFYEN,1,1,2,2,2,1,3,2,2,3,3,3,1,1,1,1,0,0,2,2,1,1,1,1,1,0,0,0,2,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,0,5.0,2,11,0,2,3,0,12,6.0,6.0,8,0,7,5,7,5,6,3,1,1,0,4,8.0,8.0,1.0,1.0,1.0,7.0,2.0,1.0,9.0,7.0,3.0,2.0,1.0,10.0,1.0,3,0,1,4,2,8.0
JATPTSR,1,1,2,2,1,1,2,1,1,1,1,1,2,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,3,1,1,1,0,0,1,1,,1.0,0,,2,2,2,2,2,2,0,0,5.0,2,20,0,5,2,5,12,3.0,3.0,7,9,7,5,7,5,8,3,0,0,1,3,2.0,9.0,8.0,1.0,6.0,5.0,1.0,1.0,9.0,10.0,2.0,4.0,2.0,8.0,1.0,2,1,0,3,2,
PNNYTPO,1,2,3,2,2,1,3,1,1,2,3,3,1,1,1,1,0,0,2,3,1,1,1,1,1,0,1,0,3,1,1,1,0,0,0,1,,2.0,1,,3,3,3,3,2,3,0,0,5.0,3,3,0,4,3,14,12,6.0,6.0,8,10,7,5,7,5,6,3,0,0,0,1,4.0,10.0,1.0,1.0,10.0,10.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,7.0,1.0,3,0,1,4,0,
YQAWCQX,1,1,2,2,2,1,3,1,1,1,3,3,2,2,2,2,2,2,2,3,1,1,1,1,1,0,0,0,3,1,1,1,0,1,0,1,,2.0,0,,3,3,3,3,2,3,0,0,6.0,2,3,1,2,3,4,12,2.0,4.0,7,6,5,5,7,5,6,3,0,0,1,3,3.0,8.0,6.0,6.0,4.0,2.0,4.0,1.0,8.0,9.0,6.0,5.0,6.0,6.0,1.0,2,0,0,4,1,
PUGXQVW,0,1,1,2,2,1,1,1,2,2,3,3,2,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,,0.0,0,,3,3,3,3,3,3,0,0,6.0,1,2,0,6,2,8,12,4.0,5.0,8,0,7,5,7,5,5,3,0,1,0,3,2.0,1.0,7.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,8.0,10.0,7.0,2.0,2.0,2,2,0,4,3,
FNEYPWB,1,2,2,2,3,1,1,1,2,1,3,2,1,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,3,1,1,1,0,1,0,1,1.0,2.0,1,2.0,2,3,3,3,2,3,1,1,6.0,1,11,1,4,2,6,12,6.0,5.0,9,1,7,5,6,5,8,3,0,0,0,2,5.0,2.0,6.0,4.0,1.0,1.0,5.0,3.0,2.0,6.0,8.0,8.0,7.0,3.0,5.0,3,2,0,3,2,9.0
EHRCXNE,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,0,0,0,1,0,0,0,2,1,1,1,0,1,0,0,,1.0,0,,1,2,2,2,2,2,0,0,6.0,0,1,0,5,2,10,12,5.0,3.0,9,0,7,5,7,5,8,3,0,0,0,3,3.0,5.0,6.0,6.0,3.0,4.0,4.0,4.0,6.0,5.0,6.0,8.0,8.0,4.0,3.0,2,2,0,4,2,
WHTIZTS,1,2,3,3,3,3,3,3,2,3,3,3,3,1,1,1,1,0,1,3,1,1,1,1,0,1,1,0,3,1,1,1,0,0,0,1,1.0,,1,,3,3,3,3,3,3,1,1,2.0,2,11,0,3,2,6,12,4.0,3.0,8,10,7,5,6,5,8,3,1,1,0,1,4.0,8.0,1.0,1.0,8.0,1.0,1.0,1.0,10.0,8.0,1.0,8.0,1.0,8.0,1.0,2,0,1,4,1,9.0
EMYXQTL,0,1,2,2,2,2,3,2,1,1,2,2,1,1,0,1,0,0,1,3,0,1,0,1,1,0,0,0,2,1,1,1,0,1,0,1,1.0,2.0,0,,3,2,3,3,2,2,1,1,6.0,2,15,1,4,2,6,12,3.0,3.0,6,6,7,5,7,5,8,3,0,0,0,1,3.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,4.0,6.0,3.0,5.0,5.0,4.0,2.0,2,2,0,4,2,5.0
DNXNERR,1,2,2,2,3,1,2,2,2,3,3,2,1,2,1,0,0,0,2,2,1,1,1,0,1,0,0,0,3,1,1,1,0,0,0,0,1.0,2.0,1,2.0,2,2,3,1,2,2,0,0,2.0,0,2,1,1,2,11,12,6.0,6.0,8,9,7,5,7,5,6,3,0,0,1,1,1.0,7.0,7.0,8.0,5.0,4.0,3.0,3.0,6.0,6.0,6.0,7.0,8.0,8.0,4.0,2,1,1,3,2,6.0
AIOGDTI,1,1,2,3,3,1,3,1,2,2,3,3,2,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,2,1,0,1,0,1,0,1,2.0,2.0,1,2.0,3,3,3,3,2,2,0,0,6.0,2,2,0,4,4,8,12,4.0,4.0,7,7,0,5,0,5,6,3,1,1,1,0,1.0,5.0,1.0,5.0,3.0,3.0,2.0,2.0,3.0,5.0,7.0,7.0,9.0,4.0,1.0,3,0,0,4,1,7.0
JHAIVLU,0,1,2,1,2,2,1,1,1,1,2,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,1,0,0,1,1,1,0,,1.0,0,,3,3,3,2,2,3,1,1,6.0,3,11,0,5,4,6,12,5.0,3.0,8,0,7,5,7,5,6,3,0,0,0,3,4.0,6.0,5.0,3.0,3.0,3.0,4.0,3.0,6.0,6.0,4.0,4.0,7.0,7.0,4.0,2,1,0,3,2,
URZHBWR,1,2,2,3,3,2,3,3,3,3,3,3,3,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,1.0,2.0,1,2.0,0,0,0,0,0,2,0,0,6.0,1,11,1,4,2,0,12,8.0,8.0,1,1,7,5,7,5,6,3,0,0,0,2,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2,2,0,3,2,3.0
DFGKKIO,1,2,2,2,2,3,1,2,1,2,3,2,1,0,1,1,0,0,1,3,1,1,1,1,1,0,0,0,3,1,0,1,0,0,0,1,2.0,2.0,1,2.0,3,3,3,2,3,2,0,0,6.0,1,17,1,0,2,4,12,1.0,3.0,7,10,6,5,6,5,6,3,0,1,0,2,2.0,5.0,7.0,8.0,8.0,5.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,3.0,2,0,0,4,2,9.0
